1776341316.927976,3.107058,0.300000,0.937500,177.972000
1776341317.027988,3.828245,0.200000,0.625000,178.032000
1776341317.128047,4.322548,0.300000,0.937500,177.988000
1776341317.227948,7.944737,0.500000,1.562500,177.988000
1776341317.327956,3.832239,0.500000,1.562500,177.988000
1776341317.428041,3.019701,0.400000,1.250000,177.988000
1776341317.528074,3.978637,0.400000,1.250000,177.988000
1776341317.628094,4.202174,0.400000,1.250000,177.988000
1776341317.727983,3.651462,0.400000,1.250000,177.988000
1776341317.828106,7.354297,0.400000,1.250000,177.988000
1776341317.927938,3.159089,0.700000,2.187500,177.988000
1776341318.028051,3.318775,0.400000,1.250000,177.988000
1776341318.127934,3.898647,0.300000,0.937500,177.988000
1776341318.228027,3.945266,0.400000,1.250000,177.988000
1776341318.328003,3.189447,0.400000,1.250000,177.988000
1776341318.427940,3.369992,0.500000,1.562500,176.268000
1776341318.527999,4.415563,0.400000,1.250000,178.116000
1776341318.628038,4.129365,0.400000,1.250000,178.116000
1776341318.727899,4.676654,0.400000,1.250000,178.088000
1776341318.827958,4.455374,0.400000,1.250000,178.196000
1776341318.927949,4.228748,0.400000,1.250000,178.080000
1776341319.027948,4.358936,0.400000,1.250000,177.936000
1776341319.127980,4.133912,0.400000,1.250000,178.200000
1776341319.228014,7.650930,0.500000,1.562500,178.068000
1776341319.327919,3.126013,0.400000,1.250000,178.068000
1776341319.428053,3.505044,0.500000,1.562500,178.080000
1776341319.528016,3.250449,0.400000,1.250000,177.948000
1776341319.628041,3.196874,0.300000,0.937500,176.464000
1776341319.727937,3.365644,0.400000,1.250000,178.048000
1776341319.827950,3.504909,0.400000,1.250000,176.356000
1776341319.927875,3.220214,0.500000,1.562500,177.940000
1776341320.027984,3.123258,0.400000,1.250000,178.204000
1776341320.127953,4.766714,0.400000,1.250000,178.048000
1776341320.227902,3.349898,0.400000,1.250000,178.048000
1776341320.328016,4.664547,0.400000,1.250000,178.092000
1776341320.427998,3.249060,0.400000,1.250000,177.912000
1776341320.528018,3.055339,0.300000,0.937500,178.176000
1776341320.628066,3.377780,0.400000,1.250000,178.032000
1776341320.727874,3.278683,0.400000,1.250000,178.032000
1776341320.827879,3.400998,0.400000,1.250000,178.088000
1776341320.928031,4.554590,0.300000,0.937500,178.204000
1776341321.027922,3.150618,0.400000,1.250000,178.204000
1776341321.127856,3.606562,0.300000,0.937500,178.088000
1776341321.228047,3.358000,0.400000,1.250000,178.196000
1776341321.328002,4.397114,0.400000,1.250000,178.196000
1776341321.427999,4.825299,0.500000,1.562500,178.088000
1776341321.528010,3.351715,0.300000,0.937500,177.924000
1776341321.628056,3.240779,0.400000,1.250000,176.444000
1776341321.727902,4.227448,0.400000,1.250000,178.028000
1776341321.828100,3.572688,0.400000,1.250000,176.348000
1776341321.927906,4.191281,0.500000,1.562500,177.932000
1776341322.027996,3.763826,0.400000,1.250000,176.512000
1776341322.127981,4.201952,0.300000,0.937500,178.092000
1776341322.227919,4.132058,0.500000,1.562500,178.080000
1776341322.327829,4.250830,0.400000,1.250000,177.940000
1776341322.427987,3.296345,0.400000,1.250000,178.204000
1776341322.527838,3.694141,0.400000,1.250000,177.776000
1776341322.628026,3.204351,0.400000,1.250000,178.040000
1776341322.727987,3.489586,0.400000,1.250000,178.156000
1776341322.827939,3.266055,0.400000,1.250000,178.156000
1776341322.927927,4.479727,0.300000,0.937500,176.352000
1776341323.028013,3.623448,0.400000,1.250000,178.200000
1776341323.127899,3.207105,0.400000,1.250000,178.200000
1776341323.228023,3.378677,0.400000,1.250000,178.080000
1776341323.327876,3.349841,0.300000,0.937500,178.212000
1776341323.427951,3.201233,0.500000,1.562500,178.212000
1776341323.527886,3.550780,0.444444,1.388889,178.080000
1776341323.627965,3.325277,0.272727,0.852273,178.204000
1776341323.727811,4.263718,0.400000,1.250000,178.204000
1776341323.827981,4.984607,0.400000,1.250000,178.088000
1776341323.927928,3.603777,0.400000,1.250000,178.192000
1776341324.027920,3.659731,0.400000,1.250000,176.356000
1776341324.127909,4.602804,0.400000,1.250000,178.204000
1776341324.227942,4.043961,0.400000,1.250000,178.204000
1776341324.327793,4.526515,0.300000,0.937500,176.504000
1776341324.427829,4.488875,0.500000,1.562500,177.820000
1776341324.527893,4.022400,0.400000,1.250000,178.084000
1776341324.627824,4.422236,0.400000,1.250000,178.148000
1776341324.727774,3.464077,0.400000,1.250000,178.096000
1776341324.827875,3.556320,0.400000,1.250000,178.180000
1776341324.927846,4.375000,0.400000,1.250000,178.180000
1776341325.027979,3.930438,0.400000,1.250000,178.088000
1776341325.127838,4.514417,0.300000,0.937500,178.188000
1776341325.227788,3.878266,0.300000,0.937500,178.188000
1776341325.327841,3.927326,0.400000,1.250000,178.088000
1776341325.427956,4.121636,0.300000,0.937500,178.188000
1776341325.527781,3.247199,0.300000,0.937500,178.188000
1776341325.627774,3.936883,0.300000,0.937500,178.096000
1776341325.727867,3.474362,0.300000,0.937500,178.176000
1776341325.827773,3.702227,0.400000,1.250000,176.344000
1776341325.927804,3.523637,0.400000,1.250000,177.928000
1776341326.027867,4.141722,0.400000,1.250000,176.508000
1776341326.127761,4.549030,0.400000,1.250000,178.088000
1776341326.227766,4.215203,0.400000,1.250000,178.088000
1776341326.327852,4.564881,0.400000,1.250000,176.512000
1776341326.427946,4.399709,0.400000,1.250000,178.092000
1776341326.527759,3.103250,0.300000,0.937500,178.092000
1776341326.627891,3.779889,0.300000,0.937500,178.096000
1776341326.727900,3.530481,0.333333,1.041667,178.172000
1776341326.827766,3.689167,0.363636,1.136364,178.092000
1776341326.927890,4.602341,0.400000,1.250000,178.196000
1776341327.027768,4.601329,0.400000,1.250000,176.336000
1776341327.127739,4.404922,0.500000,1.562500,178.184000
1776341327.227727,4.146368,0.400000,1.250000,178.184000
1776341327.327722,4.489155,0.400000,1.250000,178.088000
1776341327.427732,3.514886,0.400000,1.250000,177.920000
1776341327.527842,3.652379,0.400000,1.250000,178.184000
1776341327.627753,4.076921,0.400000,1.250000,178.028000
1776341327.727704,3.907944,0.400000,1.250000,178.028000
1776341327.827886,4.720025,0.500000,1.562500,178.080000
1776341327.927714,3.459427,0.400000,1.250000,177.936000
1776341328.027867,3.427922,0.400000,1.250000,176.452000
1776341328.127858,3.616491,0.400000,1.250000,178.036000
1776341328.227726,3.183424,0.400000,1.250000,178.036000
1776341328.327756,3.618114,0.400000,1.250000,176.340000
1776341328.427877,3.563984,0.300000,0.937500,178.188000
1776341328.527707,3.494857,0.400000,1.250000,178.084000
1776341328.627697,3.262662,0.400000,1.250000,177.944000
1776341328.727844,3.224417,0.400000,1.250000,178.208000
1776341328.827762,3.588926,0.500000,1.562500,177.780000
1776341328.927816,4.386748,0.400000,1.250000,178.044000
1776341329.027860,4.561473,0.400000,1.250000,178.152000
1776341329.127723,3.319207,0.400000,1.250000,178.152000
1776341329.227842,4.286509,0.400000,1.250000,176.348000
1776341329.327821,3.590598,0.500000,1.562500,178.196000
1776341329.427723,3.272389,0.400000,1.250000,178.196000
1776341329.527798,3.684886,0.400000,1.250000,178.080000
1776341329.627678,3.479333,0.400000,1.250000,177.940000
1776341329.727759,3.294016,0.400000,1.250000,178.204000
1776341329.827768,3.612051,0.300000,0.937500,178.020000
1776341329.927735,3.749289,0.500000,1.562500,178.092000
1776341330.027757,3.769386,0.400000,1.250000,177.928000
1776341330.127775,3.214235,0.400000,1.250000,178.192000
1776341330.227843,3.355731,0.400000,1.250000,178.024000
1776341330.327707,3.010114,0.400000,1.250000,178.024000
